cod_sed;secretaria;codigo_institucion;nombre_institucion;licencia;fecha_licencia;cod_dpto;departamento;cod_mpio;municipio;certificado_calidad;numero_certificacion;norma;entidad_emisora;estado_certificacion;año_corte;mes_corte
3780;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VALLEDUPAR;2214;CORPORACION EDUCATIVA INTERNACIONAL DE COLOMBIA;0410;10/27/2005 12:00:00 AM;20;CESAR;20001;VALLEDUPAR;NO;;;;;2020;11
10853;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE FUNZA;3863;ACADEMIA NACIONAL DE APRENDIZAJE.;5247;06/18/2009 12:00:00 AM;25;CUNDINAMARCA;25286;FUNZA;NO;;;;;2020;11
3772;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE SOGAMOSO;9383;ITDH ESCUELA DE GESTIÓN MAPS;536-627;12/10/2019 12:00:00 AM;15;BOYACÁ;15759;SOGAMOSO;NO;;;;;2020;11
3780;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VALLEDUPAR;4734;CORPORACION EDUCATIVA TALLAHASSEE INGLES TECNICO;000273;10/13/2010 12:00:00 AM;20;CESAR;20001;VALLEDUPAR;NO;;;;;2020;11
4910;SECRETARÍA DE EDUCACIÓN DISTRITO CARTAGENA;6438;"Corporaacion Sin Fronteras Educacion, Tecnologia y Saber ""CORSIFETS""";0028;02/11/2011 12:00:00 AM;13;BOLÍVAR;13001;CARTAGENA;NO;;;;;2020;11
3804;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE ARMENIA;6436;"FUNDACION ""TLC"" TECNOLOGIA, LENGUAJE Y CULTURA";0669;02/05/2013 12:00:00 AM;63;QUINDÍO;63001;ARMENIA;NO;;;;;2020;11
3760;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BELLO;8391;BILINGÜES TRAINING CENTER;201600005435;12/06/2016 12:00:00 AM;5;ANTIOQUIA;5088;BELLO;NO;;;;;2020;11
4910;SECRETARÍA DE EDUCACIÓN DISTRITO CARTAGENA;9562;FUNDACION AMOR POR LA VIDA BEATRIZ GUERRERO;0198;01/18/2018 12:00:00 AM;13;BOLÍVAR;13001;CARTAGENA;NO;;;;;2020;11
4546;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE IPIALES;4344;INSTITUTO TECNICO EMPRESARIAL INTERNACIONAL INTEI;01526;11/27/2017 12:00:00 AM;52;NARIÑO;52356;IPIALES;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;397;FUNDACIÓN DE SOCORRISTAS DESARROLLO Y ACCIÓN FUSDESA;15-096;08/20/2010 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
4546;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE IPIALES;8240;INSTITUTO DE EDUCACIÓN TÉCNICA CENTRO TECNICO INDIGENA;0703;08/26/2011 12:00:00 AM;52;NARIÑO;52356;IPIALES;SI;FT-CER763362;NTC 5555;ICONTEC;PRIMERA VEZ;2020;11
3774;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MANIZALES;3640;ALIANZA COLOMBO FRANCESA DE MANIZALES;ACUERDO_MARCODECOOPERACIONCULTURAL;06/13/2079 12:00:00 AM;17;CALDAS;17001;MANIZALES;SI;FT-CER488709;NTC 5555;ICONTEC;PRIMERA VEZ;2020;11
3802;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CÚCUTA;1010;INSTITUTO DE EDUCACION PARA EL TRABAJO Y DESARROLLO HUMANO COLOMBOBRITANICO;0437;02/04/2015 12:00:00 AM;54;NORTE DE SANTANDER;54001;CÚCUTA;NO;;;;;2020;11
3808;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL SANTANDER;4663;CENTRO EDUCATIVO EL BOSQUE;012259;08/27/2010 12:00:00 AM;68;SANTANDER;68432;MÁLAGA;NO;;;;;2020;11
3759;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN;8860;POLITÉCNICO COLOMBIANO DE CLIMATIZACIÓN Y REFRIGERACIÓN;201850016615;03/21/2018 12:00:00 AM;5;ANTIOQUIA;5001;MEDELLÍN;NO;;;;;2020;11
3814;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE SINCELEJO;4628;CENTRO PARAMEDICO DEL CARIBE CENPAC;3372;08/12/2015 12:00:00 AM;70;SUCRE;70001;SINCELEJO;NO;;;;;2020;11
4841;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE YOPAL;8357;INSTITUCIÓN DE EDUCACIÓN PARA EL TRABAJO Y EL DESARROLLO HUMANO MUNDO STILOS;1468;11/25/2016 12:00:00 AM;85;CASANARE;85001;YOPAL;NO;;;;;2020;11
3804;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE ARMENIA;4027;ESCUELA DE JOYERIA ASOJOYEROS QUINDIO;0224;02/15/2008 12:00:00 AM;63;QUINDÍO;63001;ARMENIA;NO;CO236726;NTC 5555;BUREAU VERITAS;VENCIDA;2020;11
3815;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL TOLIMA;8478;CECONTEC - DOLORES;6959;11/15/2016 12:00:00 AM;73;TOLIMA;73236;DOLORES;NO;;;;;2020;11
3783;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE LORICA;5650;COMPUSYSTEMAS;00292;06/13/2016 12:00:00 AM;23;CÓRDOBA;23417;LORICA;NO;;;;;2020;11
3770;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE TUNJA;8455;INSTITUTO TÉCNICO LABORAL CORPAC;01345;12/21/2016 12:00:00 AM;15;BOYACÁ;15001;TUNJA;NO;;;;;2020;11
3797;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO;8108;EDUTRANS;4223;12/15/2014 12:00:00 AM;50;META;50001;VILLAVICENCIO;NO;;;;;2020;11
4910;SECRETARÍA DE EDUCACIÓN DISTRITO CARTAGENA;9339;FUNDACION HOGAR JUVENIL;5396;07/09/2019 12:00:00 AM;13;BOLÍVAR;13001;CARTAGENA;NO;;;;;2020;11
3778;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE POPAYÁN;9033;FRAY LUIS AMIGO;20181700055474;06/18/2018 12:00:00 AM;19;CAUCA;19001;POPAYÁN;NO;;;;;2020;11
3799;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PASTO;8531;"CENTRO DE ESTUDIOS ""ANDINO""";0315;02/06/2017 12:00:00 AM;52;NARIÑO;52001;PASTO;NO;;;;;2020;11
3819;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BUENAVENTURA;9439;ESCUELA DE;271;04/23/2019 12:00:00 AM;76;VALLE DEL CAUCA;76109;BUENAVENTURA;NO;;;;;2020;11
3817;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL VALLE;5304;"INSTITUTO SISTEMAS NUEVAS TECNOLOGIAS EMPRENDIMIENTO Y COMPETITIVIDAD ""SISNEC"" S.A.S";1185;05/25/2011 12:00:00 AM;76;VALLE DEL CAUCA;76318;GUACARÍ;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;8550;ACADEMIA DE BELLEZA TALENTOS;08-129;07/06/2020 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
4909;SECRETARÍA DE EDUCACIÓN DISTRITO BARRANQUILLA;6125;CORPORACION POLITECNICO DE LA COSTA ATLANTICA;PJ5814;05/24/2088 12:00:00 AM;8;ATLÁNTICO;8001;BARRANQUILLA;NO;;;;;2020;11
3798;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL NARIÑO;7494;INSTITUTO TÉCNICO SISTEMATIZADO DE NARIÑO INTESNAR;3373;09/03/2014 12:00:00 AM;52;NARIÑO;52838;TÚQUERRES;NO;;;;;2020;11
3762;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE ITAGÜÍ;7381;POLITÉCNICO DEL SUR CACIQUE BITAGÜÍ;101126;12/04/2014 12:00:00 AM;5;ANTIOQUIA;5360;ITAGUI;NO;;;;;2020;11
3801;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL NORTE DE SANTANDER;4826;ESCUELA DE BELLAS ARTES DE LA UNIVERSIDAD FRANCISCO DE PAULA SANTANDER-OCAÑA;000361;01/26/2009 12:00:00 AM;54;NORTE DE SANTANDER;54498;OCAÑA;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;1177;CENTRO INTEGRAL DE TECNICOS DENTALES;476;02/13/2098 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;5458;COMPLEJO EDUCATIVO METROPOLITANO;08-0212;07/24/2009 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
3799;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PASTO;1400;CENTRO DE EDUCACION PARA EL TRABAJO Y DESARROLLO HUMANO UNIVERSIDAD MARIANA;086;02/03/2004 12:00:00 AM;52;NARIÑO;52001;PASTO;NO;;;;;2020;11
3823;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE TULUÁ;3860;Fundacion Educativa y Cultural San Pedro Claver;310-59.684;10/15/2020 12:00:00 AM;76;VALLE DEL CAUCA;76834;TULUÁ;SI;FT-CER339601;NTC 5555;ICONTEC;RENOVADA;2020;11
3777;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CAUCA;6731;INSTITUTO TECNICO DE EXCELENCIA PROFESIONAL INTENAL CALDONO;4173;07/09/2007 12:00:00 AM;19;CAUCA;19137;CALDONO;NO;;;;;2020;11
3824;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL ARAUCA;4525;"INSTITUTO TECNICO INTEGRAL ""ITI""";0219;01/04/2009 12:00:00 AM;81;ARAUCA;81736;SARAVENA;NO;;;;;2020;11
3777;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CAUCA;7710;FUNDACION TECNOLOGICA AUTONOMA DEL PACIFICO;3715;04/10/2091 12:00:00 AM;19;CAUCA;19573;PUERTO TEJADA;NO;;;;;2020;11
3815;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL TOLIMA;4851;ESCUELA DE EDUCACIÓN TÉCNICA COLOMBIANA, EDUCTEC COLOMBIA S.A.S;1830;07/21/2010 12:00:00 AM;73;TOLIMA;73449;MELGAR;NO;;;;;2020;11
3788;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE SOACHA;8719;POLITÉCNICO VIDA NUEVA;933;04/08/2019 12:00:00 AM;25;CUNDINAMARCA;25754;SOACHA;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;8587;INSTITUCION DE EDUCACION PARA EL TRABAJO Y EL DESARROLLO HUMANO MEJORA & SOLUCIONES;020048;06/14/2017 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;8280;INSTITUTO CENCOSISTEMAS SUBA;110009;01/13/2016 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;SI;SG2019000675 J;NTC 5555;COTECNA;PRIMERA VEZ;2020;11
3799;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PASTO;1397;CENT DE EDUC Y CAPACITACION S.A. POLITECNICO SAN JUAN DE PASTO;1139;06/26/2009 12:00:00 AM;52;NARIÑO;52001;PASTO;SI;FT-CER579265;NTC 5555;ICONTEC;PRIMERA VEZ;2020;11
3798;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL NARIÑO;4881;Instituto Tecnico De Informática Contable - ITINCO;0063;01/19/2009 12:00:00 AM;52;NARIÑO;52399;LA UNIÓN;NO;;;;;2020;11
3818;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CALI;8958;BRITISH ACADEMY;5370;06/05/2018 12:00:00 AM;76;VALLE DEL CAUCA;76001;CALI;NO;;;;;2020;11
3824;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL ARAUCA;6550;"CENTRO TÉCNICO DE BELLEZA BLANCA BARON ""CTBBB""";2672;11/05/2008 12:00:00 AM;81;ARAUCA;81736;SARAVENA;NO;;;;;2020;11
3802;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CÚCUTA;8890;INSTITUCION DE EDUCACION PARA EL TRABAJO Y DESARROLLO HUMANO ENLACE LATINOAMERICANO;-1586-1148;03/21/2018 12:00:00 AM;54;NORTE DE SANTANDER;54001;CÚCUTA;NO;;;;;2020;11
3781;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CÓRDOBA;5595;"INSTITUTO DE CAPACITACION Y FORMACION EDUCATIVA ""SYSTECOM""";0000009;01/27/2011 12:00:00 AM;23;CÓRDOBA;23807;TIERRALTA;NO;;;;;2020;11
3788;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE SOACHA;9146;INSTITUTO COLOMBIANO DE APRENDIZAJE S.C.A. INCAP S.C.A.;0439;01/26/2018 12:00:00 AM;25;CUNDINAMARCA;25754;SOACHA;SI;FT-001-1;NTC 5555;ICONTEC;PRIMERA VEZ;2020;11
3788;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE SOACHA;1766;ESCUELA IBEROAMERICANA DE CIENCIAS TÉCNICAS;507;12/21/2007 12:00:00 AM;25;CUNDINAMARCA;25754;SOACHA;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;4034;ESCUELA DE SALUD SAN PEDRO CLAVER ANTONIO NARIÑO;1535;04/14/2094 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;CO15.00114;NTC 5555;BUREAU VERITAS;VENCIDA;2020;11
3782;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MONTERÍA;4070;CORPORACION CIENCIAS DE LA SALUD CORCISA;0435;06/01/2010 12:00:00 AM;23;CÓRDOBA;23001;MONTERIA;NO;;;;;2020;11
3804;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE ARMENIA;8218;CENTRO DE FORMACION TECNICA FUNDETEC;2059;07/06/2016 12:00:00 AM;63;QUINDÍO;63001;ARMENIA;NO;;;;;2020;11
3809;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BUCARAMANGA;9311;CORPORACION EDUCATIVA DE TECNOLOGIA ARTE Y CONOCIMIENTO - CENTAC;2616;08/08/2019 12:00:00 AM;68;SANTANDER;68001;BUCARAMANGA;NO;;;;;2020;11
4911;SECRETARÍA DE EDUCACIÓN DISTRITO SANTA MARTA;6194;"CENTRO DE CAPACITACION ""EDUCACION PARA EL TRABAJO Y EL DESARROLLO HUMANO "" DE LA COOPERATIVA INTEGRAL DE TRABAJADORES Y PENSIONADOS DEL SENA  - CECAP";1090;08/06/2012 12:00:00 AM;47;MAGDALENA;47001;SANTA MARTA;NO;FT-CER543430;NTC 5555;ICONTEC;CANCELADA;2020;11
3802;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CÚCUTA;4714;FUNDACION DE ESTUDIOS SUPERIORES COMFANORTE-FESC;000495;02/20/2009 12:00:00 AM;54;NORTE DE SANTANDER;54001;CÚCUTA;NO;;;;;2020;11
3767;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL BOLÍVAR;8418;CORPORACION POLITECNICO DE MAGANGUE;01085;02/07/2014 12:00:00 AM;13;BOLÍVAR;13468;MOMPÓS;NO;;;;;2020;11
3770;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE TUNJA;2120;ACADEMIA DE BELLEZA ROSS MARY;0412;11/18/2009 12:00:00 AM;15;BOYACÁ;15001;TUNJA;NO;;;;;2020;11
3819;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BUENAVENTURA;7578;CORPORACIÓN UNIVERSITARIA LIBERTADOR SIMÓN BOLÍVAR S.A.S.;2058;11/26/2012 12:00:00 AM;76;VALLE DEL CAUCA;76109;BUENAVENTURA;NO;;;;;2020;11
10904;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CHÍA;6079;CAPITAL JUNIOR COLLEGE;2489;12/12/2011 12:00:00 AM;25;CUNDINAMARCA;25175;CHÍA;NO;;;;;2020;11
3781;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CÓRDOBA;7818;"CENTRO DE ESTUDIOS TÉCNICOS ""CEPRODENT""";1263;11/21/2014 12:00:00 AM;23;CÓRDOBA;23500;MOÑITOS;NO;;;;;2020;11
3794;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL MAGDALENA;6864;INSTITUTO DE FORMACION TECNICA NACIONAL INFOTEN;0030-2;07/16/2009 12:00:00 AM;47;MAGDALENA;47245;EL BANCO;NO;;;;;2020;11
3810;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BARRANCABERMEJA;7372;INSTITUTO TÉCNICO FUNDETEC;1193;09/10/2014 12:00:00 AM;68;SANTANDER;68081;BARRANCABERMEJA;NO;;;;;2020;11
3827;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL SAN ANDRÉS;4834;CESFA CONVERSATIONAL ENGLISH SYSTEM FOR ALL;1549;05/25/2095 12:00:00 AM;88;ARCHIPIÉLAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA;88001;SAN ANDRES;NO;FT-CER455551;NTC 5555;ICONTEC;VENCIDA;2020;11
3782;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MONTERÍA;6152;INSTITUTO BIBLICO CENTRAL;00946;12/24/2003 12:00:00 AM;23;CÓRDOBA;23001;MONTERIA;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;8503;POLITECNICO INTERNACIONAL INSTITUCIÓN DE EDUCACIÓN SUPERIOR;PJ4135;11/11/2004 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
3816;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE IBAGUÉ;4311;INSTITUTO NACIONAL DE TECNICAS INTECS;71-1006;07/07/2009 12:00:00 AM;73;TOLIMA;73001;IBAGUÉ;NO;FT-CER552768;NTC 5555;ICONTEC;VENCIDA;2020;11
3772;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE SOGAMOSO;4626;INSTITUTO EDUPRO EDUCACIÓN CON PROPÓSITO;00453;09/05/2006 12:00:00 AM;15;BOYACÁ;15759;SOGAMOSO;NO;;;;;2020;11
3818;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CALI;8867;INSTITUCION EDUCATIVA FUNDAOBRERA - ETDH;7169;09/11/2017 12:00:00 AM;76;VALLE DEL CAUCA;76001;CALI;SI;CO18.01401;NTC 5555;BUREAU VERITAS;PRIMERA VEZ;2020;11
3805;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL RISARALDA;9333;INSTITUCIÓN POLITÉCNICO EMPRESARIAL Y DEL ÁREA ANDINA;2158;09/20/2019 12:00:00 AM;66;RISARALDA;66088;BELÉN DE UMBRÍA;NO;;;;;2020;11
3808;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL SANTANDER;9036;CENTRO DE CAPACITACION COMUNERO;15995;10/03/2018 12:00:00 AM;68;SANTANDER;68755;SOCORRO;NO;;;;;2020;11
3801;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL NORTE DE SANTANDER;2811;INSTITUTO TECNICO NUEVO MILENIO;00709;09/14/2005 12:00:00 AM;54;NORTE DE SANTANDER;54003;ABREGO;NO;;;;;2020;11
3815;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL TOLIMA;8493;INSTITUTO RAFAEL GARCIA HERREROS;0926;03/04/2016 12:00:00 AM;73;TOLIMA;73283;FRESNO;NO;;;;;2020;11
3779;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CESAR;6718;"INSTITUTO TÉCNICO DEL NORTE ""ITN""";000291;04/15/2009 12:00:00 AM;20;CESAR;20060;BOSCONIA;NO;;;;;2020;11
3772;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE SOGAMOSO;9273;CRUZ ROJA COLOMBIANA;256;07/08/2019 12:00:00 AM;15;BOYACÁ;15759;SOGAMOSO;NO;;;;;2020;11
3759;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN;7426;CENTRO DE IDIOMAS G.L.S/GLOBAL LEARNING SYSTEM;013347;12/09/2014 12:00:00 AM;5;ANTIOQUIA;5001;MEDELLÍN;NO;IC&T-5555-66-299-06/19;NTC 5555;INTERNATIONAL CERTIFICATION & TRAINING S.A.;VENCIDA;2020;11
3776;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE FLORENCIA;8786;ESCUELA COLOMBIANA DE PETRÓLEOS S.A.S.;0070;01/31/2018 12:00:00 AM;18;CAQUETÁ;18001;FLORENCIA;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;4491;CENTRO EDUCATIVO EXTERNADO SIMON BOLIVAR;1562;04/14/2094 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
3759;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN;9100;ACADEMIA DE DANZA CLAUDIA CADENA;201850090723;12/24/2018 12:00:00 AM;5;ANTIOQUIA;5001;MEDELLÍN;NO;;;;;2020;11
4909;SECRETARÍA DE EDUCACIÓN DISTRITO BARRANQUILLA;756;ACADEMIA ESTRELLA AURORITA;001315;12/07/2005 12:00:00 AM;8;ATLÁNTICO;8001;BARRANQUILLA;NO;;;;;2020;11
3818;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CALI;3691;ESPROMODA;4342;06/27/2014 12:00:00 AM;76;VALLE DEL CAUCA;76001;CALI;NO;;;;;2020;11
3735;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CUNDINAMARCA;9598;CENTRO ESTUDIOS SABANA;2822;09/02/2020 12:00:00 AM;25;CUNDINAMARCA;25785;TABIO;NO;;;;;2020;11
3771;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE DUITAMA;7020;INSTITUTO FRANCISCO GALTON;RESOLUCION No.1302;12/02/2013 12:00:00 AM;15;BOYACÁ;15238;DUITAMA;NO;;;;;2020;11
3825;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CASANARE;9083;ESCUELA DE FORMACIÓN EMPRESARIAL EFE;3192;12/13/2018 12:00:00 AM;85;CASANARE;85250;PAZ DE ARIPORO;NO;;;;;2020;11
3787;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE GIRARDOT;5545;ACADEMIA NACIONAL DEL APRENDIZAJE;550;09/26/2011 12:00:00 AM;25;CUNDINAMARCA;25307;GIRARDOT;NO;;;;;2020;11
3810;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BARRANCABERMEJA;8017;INSTITUTO TECNICO ACADEMIA DE BELLEZA  SANDRA;2979;12/10/2015 12:00:00 AM;68;SANTANDER;68081;BARRANCABERMEJA;NO;;;;;2020;11
3804;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE ARMENIA;8483;ESCUELA DE IDIOMAS INTERNACIONALES S.A.S;579;03/13/2017 12:00:00 AM;63;QUINDÍO;63001;ARMENIA;NO;FT-CER550319;NTC 5555;ICONTEC;VENCIDA;2020;11
3819;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BUENAVENTURA;4768;"FUNDACION ETNOEDUCATIVA ESCUELA ""EL PARAISO DE LOS ANGELES""";0703;07/24/2008 12:00:00 AM;76;VALLE DEL CAUCA;76109;BUENAVENTURA;NO;;;;;2020;11
4909;SECRETARÍA DE EDUCACIÓN DISTRITO BARRANQUILLA;4737;CORPORACION UNIVERSITARIA DE LA COSTA CUC;352;04/23/2071 12:00:00 AM;8;ATLÁNTICO;8001;BARRANQUILLA;NO;;;;;2020;11
3818;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CALI;8931;FUNDACION EDUCACION PARA TODOS FEDUT;5046;05/29/2018 12:00:00 AM;76;VALLE DEL CAUCA;76001;CALI;NO;;;;;2020;11
3815;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL TOLIMA;8921;ESCUELA DE FORMACIÓN ARTISTICA FUNCOLEX;4061;06/14/2018 12:00:00 AM;73;TOLIMA;73268;ESPINAL;NO;;;;;2020;11
3791;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE NEIVA;812;ACADEMIA  DE BELLEZA FASHION´S;1076;11/22/2010 12:00:00 AM;41;HUILA;41001;NEIVA;NO;;;;;2020;11
4911;SECRETARÍA DE EDUCACIÓN DISTRITO SANTA MARTA;6636;"ESCUELA COLOMBIANA DE VIGILANCIA Y ESCOLTAS ""ESCOLVIG"" LTDA";1765;12/31/2012 12:00:00 AM;47;MAGDALENA;47001;SANTA MARTA;NO;;;;;2020;11
3769;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL BOYACÁ;3962;CENTRO DE INFORMATICA FENIX;3138;12/12/2008 12:00:00 AM;15;BOYACÁ;15176;CHIQUINQUIRÁ;NO;;;;;2020;11
4612;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE YUMBO;9142;INSTITUTO DE FORMACIÓN PARA EL TRABAJO Y DESARROLLO HUMANO SEGURIDAD CON ALTURA;035;01/11/2019 12:00:00 AM;76;VALLE DEL CAUCA;76892;YUMBO;NO;;;;;2020;11
3817;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL VALLE;8793;INSTITUTO EDUTECNICA;02744;11/15/2017 12:00:00 AM;76;VALLE DEL CAUCA;76895;ZARZAL;NO;;;;;2020;11
4841;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE YOPAL;5010;INSTITUTO DE BELLEZA YASMIN GALÁN;1009;08/10/2016 12:00:00 AM;85;CASANARE;85001;YOPAL;NO;;;;;2020;11
3758;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL DE ANTIOQUIA;8327;FUNDACIÓN UNIVERSITARIA CATÓLICA DEL NORTE carepa;2016060078703-9;09/26/2016 12:00:00 AM;5;ANTIOQUIA;5147;CAREPA;NO;;;;;2020;11
3809;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BUCARAMANGA;5886;INSTITUTO DE CIENCIAS ADMINISTRATIVAS - INCAD;0675;07/03/2097 12:00:00 AM;68;SANTANDER;68001;BUCARAMANGA;SI;FT-CER427408;NTC 5555;ICONTEC;RENOVADA;2020;11
4910;SECRETARÍA DE EDUCACIÓN DISTRITO CARTAGENA;2881;CENTRO DE CAPACITACION LABORAL COMFAMILIAR;0639;08/12/2009 12:00:00 AM;13;BOLÍVAR;13001;CARTAGENA;SI;FT-CER501941;NTC 5555;ICONTEC;RENOVADA;2020;11
3798;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL NARIÑO;7561;INSTITUTO DE EDUCACIÓN TÉCNICA INESUR;1099;04/15/2013 12:00:00 AM;52;NARIÑO;52786;TAMINANGO;NO;;;;;2020;11
3818;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CALI;3799;INSTITUTO TECNICO COMERCIAL DEL NORTE;4143.2.21.6511;08/12/2009 12:00:00 AM;76;VALLE DEL CAUCA;76001;CALI;NO;;;;;2020;11
10904;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CHÍA;8777;ESCUELA DE FORMACIÓN ARTÍSTICA Y CULTURAL DEL MUNICIPIO DE CHÍA;0055;07/01/2014 12:00:00 AM;25;CUNDINAMARCA;25175;CHÍA;NO;;;;;2020;11
